id,name,weight
1206,Teckknight,1
1207,fvaes,6
1208,devilsmeantwin,1
1209,alwaysgrooming,1
1210,PaulineMcGrat14,3
1211,DeepPolitics,1
1212,911NoPlaner,3
1213,wizardQi,1
1214,hawkphoenix7,1
1215,FifiWeed,1
1216,drmwaugh,1
1217,Lance63,2
1218,beawem_bea,1
1219,ludmela58,1
1220,CoursesTom,1
1221,Iancday,1
1222,IrenaHrabinska,4
1223,KristianGore,1
1224,HerbdocJon,1
1225,_macmike,7
1226,kipshots,1
1227,sanjayparmar83,1
1228,wiccanlez,3
1229,OpenCrossFounda,2
1230,WWDefenceLeague,2
1231,HeartSong57,1
1232,Alivivian234,1
1233,jokarem,1
1234,CaesarArevalo,2
1235,DreamArtsProds,3
1236,sesisip,1
1237,PonchoRW,3
1238,dipgita,1
1239,BigDru,10
1240,Loretta_Kemsley,1
1241,CoachingPS,1
1242,shyamtosawad,1
1243,deborism,3
1244,lawwizards,1
1245,element_ego,1
1246,ARTMOR64,1
1247,MessengerEngel,2
1248,Dr_GSChauhan,1
1249,_BiPolarh,1
1250,ashshi,1
1251,OppikGE,1
1252,sanjaygobind,1
1253,FlexFre,1
1254,acadiansiren71,3
1255,Freedom_Speaks_,3
1256,ernestdeak,1
1257,Miligor25,3
1258,Layla1st,1
1259,feybelladonna,1
1260,starks_joe,1
1261,avatarjoshua,3
1262,WayneEdwards,1
1263,theladyingold,1
1264,Quantrilltoy,1
1265,Sleazebuster,2
1266,_dharam_vir,1
1267,gopi_alap,1
1268,020644,7
1269,trramesh,1
1270,sourav_bunty,1
1271,mgnayak5,1
1272,SacaryLaakso,1
1273,quantumpsychic,3
1274,U3r3woLf,2
1275,tianjabean,1
1276,PALucier,3
1277,slc53736650,1
1278,GagneRenaud,1
1279,koyavenkateswa2,2
1280,OccuWorld,9
1281,JairoIsaacSeque,1
1282,638crusso,1
1283,pbrasga,1
1284,shapiro_marcia,1
1285,MikeBoshier,1
1286,joymaran,1
1287,hica2011,1
1288,RainerBarth4,1
1289,markanthony7260,3
1290,den2114,8
1291,vk2hml,2
1292,FrancisRLegge,4
1293,RevPastorJack,2
1294,barbya1,2
1295,WildCar20222580,1
1296,1phd,2
1297,voltaicgadgets,1
1298,CarlosPalhao47,1
1299,KyraGebhardt1,1
1300,karmutsen,1
1301,joeljacob72,1
1302,ZlatkoPercinic,1
1303,Jyrki58,1
1304,nararities,1
1305,robriley73,1
1306,omarkazi1,1
1307,FernandaFebC,1
1308,zipkepavke,1
1309,Idriansmom,1
1310,lymmDB7,1
1311,redwolf176,1
1312,LindaLSimon,4
1313,anatma,2
1314,maxwellshouse2,1
1315,DUFFDOM_Post,1
1316,Valpatg,1
1317,rkmarar9,1
1318,siliconglen,1
1319,joydcarter,5
1320,adelphi,3
1321,dekoran1,1
1322,LinWai12,1
1323,martinartist_19,1
1324,Evie_Calling,1
1325,SuperEB,2
1326,slo129,7
1327,joann_ines,1
1328,tu_politics,1
1329,dia_tus,2
1330,daylipolitics,4
1331,Mcallister619,2
1332,GabrielWorldF,7
1333,arquitriny,2
1334,NewsRecharged,2
1335,Daily_SFN,1
1336,Daily_KWP,1
1337,Daily_AUS,1
1338,Healthy_TA,1
1339,DM_Healthy,1
1340,Sw_Healthy,1
1341,Daily_Polius,1
1342,BK_News_,1
1343,hitomi_flex,1
1344,News_Tex1,1
1345,lov_funny,1
1346,woohoo9,2
1347,noticiasdl1,1
1348,shortpoliticvzl,3
1349,News24Politics,3
1350,nannamoma,1
1351,WorldWorld_news,1
1352,dougleisispriet,2
1353,markslily11,4
1354,DoxieMama007,1
1355,itzpms,2
1356,kizlensolutions,1
1357,CocoLav2,2
1358,SlotzbergLinda,1
1359,SototG,2
1360,mcfreeman2,1
1361,usaone0,2
1362,srfulton22,2
1363,karenward8521,19
1364,UllrichMr,1
1365,dcariello1,1
1366,gds44,1
1367,S_shine57,1
1368,ROYALMRBADNEWS,5
1369,torresricardovq,6
1370,Alantharp22,3
1371,CastilloId,2
1372,davidfgrove111,1
1373,laughin12766575,1
1374,f_pleasants,2
1375,Nitegammer_,1
1376,ThomasTomg2001,1
1377,AlRobins2015,3
1378,RedDuke6,2
1379,DonnaCastel,1
1380,heidirippl,1
1381,holmeslois12,1
1382,dobiedoos,1
1383,skwogler,1
1384,MellaSaldavia,2
1385,BobChapman2,2
1386,Debi8lark,1
1387,TrumpKarin,1
1388,paulferrell1,1
1389,joeyyeo13,9
1390,Yebune,1
1391,AAlzsamani,4
1392,ssedog,1
1393,satin_silkn,1
1394,TreadStone1973,1
1395,systemmistress,3
1396,KianMcIan,3
1397,jdp021189,1
1398,Alexandra1R1,1
1399,lionessofsocial,4
1400,reallytrue101,1
1401,DreamTeam_Prez,2
1402,hourilo,1
1403,Blu1starSky45,1
1404,VeVb0PEsposSyTP,2
1405,2MuchDebt,1
1406,veradubs,1
1407,suway7,11
1408,MyShieldnRefuge,2
1409,Revive_Hope,3
1410,MarybethHaydon,2
1411,FrontRowSeat42,2
1412,revs2300,2
1413,2inetLending,1
1414,BeulahNix,5
1415,heifer109,7
1416,jphawkins2009,1
1417,Barbii_Dahl,1
1418,llParadisell,8
1419,dmccluskey101,3
1420,mgan411,2
1421,phillywilly25,1
1422,freedom4all101,1
1423,LDknepper,2
1424,GhostlyRiderBeo,1
1425,vivianmahoney,1
1426,ModjajiTen,2
1427,MidnightHowl1,1
1428,bob194143,5
1429,laweiner,1
1430,NiciLovelady,2
1431,BlingNews_com,3
1432,RealMamaChiChi,1
1433,jgtragesser,1
1434,fatcorm,6
1435,Blarney51,1
1436,VictorLynnAvera,1
1437,kmannbear,1
1438,albeyder1,1
1439,RogersEalbert24,1
1440,Cadmium77,1
1441,hotUSAmom,1
1442,dglend,3
1443,MentorMe411,1
1444,Ruthie19,1
1445,TheBeowulf,3
1446,Akwhavasu1,1
1447,Kimdeerhunter,5
1448,GeorgeBleick,1
1449,SharronPettis,1
1450,Hasele,1
1451,theospark,1
1452,rehfuss_dennis,1
1453,tessyto,2
1454,KittyCatGranny,2
1455,vienna_1683,1
1456,beckybower651,2
1457,tom_tsetung,1
1458,PaulStout10,2
1459,Citizenpundit12,2
1460,realtorjmc,1
1461,LoyaltyTrump,1
1462,lallo869,8
1463,krich417333,2
1464,ammexic,1
1465,1947mama,4
1466,darnette10,1
1467,jdh_1956,1
1468,nousgnostic,4
1469,ForbidenSpeech,1
1470,edhunter54,1
1471,gam9111,2
1472,TNROnline,1
1473,Fear_Monger,3
1474,WriteNigel,1
1475,Cassidy_Pen,1
1476,Fakeolizer,1
1477,beckymote,3
1478,ronaero,1
1479,tpb,1
1480,luv18wheels,1
1481,nberkus,1
1482,leighmgaetjens,1
1483,mindplexmedia,1
1484,terrytfelker38,2
1485,mom25tn,1
1486,edwinborges11,2
1487,Briefing__Room,2
1488,shaoneecom12,7
1489,Nuts_Deep_,1
1490,theunchainedgod,1
1491,crkienast,5
1492,SarniaToday,6
1493,mnwildthing,2
1494,stevenminton,1
1495,freedomtruthof1,1
1496,Imconservative2,3
1497,AnnYaggie,1
1498,Voice4silenced,1
1499,KeithDShrock,7
1500,JohnBec30233630,6
1501,SupergoofNZ,1
1502,rolbev,1
1503,CreoleRightGirl,1
1504,frank_illes,1
1505,BKK918,6
1506,rae_etrigan1701,1
1507,calvinmotes,1
1508,DavidLWhite1,1
1509,daeshhun,1
1510,DailyRotoSharks,1
1511,Kitty_Cat_Momma,1
1512,NC_Renegade,1
1513,refrigman1,1
1514,WildHorses76,1
1515,SBenson072,1
1516,NCSovereignty,1
1517,STONEWALL_NATIO,1
1518,DoctorLile,1
1519,glassfaces,2
1520,larks237,1
1521,kissablekaren61,6
1522,cherryone,1
1523,JeffreyFerris,4
1524,papad48,1
1525,DavidKatalenas,2
1526,cathiekelley,1
1527,hillx123,2
1528,dewberrycbd,1
1529,DeeC748,9
1530,DarrRenee,6
1531,darnellsmith,1
1532,GRITS1954,1
1533,dm0898,1
1534,USPatriotLove,1
1535,TammrdTammy,1
1536,vinnysgreen,6
1537,MTCali70,4
1538,MatrixConstr,1
1539,SkepNet,3
1540,headlinepost,3
1541,MasterLink87,1
1542,mottm,1
1543,sharleenandrews,2
1544,webellieve1,1
1545,RustyGoat,1
1546,bladechangein,3
1547,anton_hein,1
1548,DanielisaFriend,1
1549,michelleuch,1
1550,MeLoveChrist,1
1551,GroupBibleStudy,1
1552,floridagirl717,2
1553,AK_VaporCharms,4
1554,yadkinfarm,1
1555,AuntFannysPants,2
1556,Ilidrian,1
1557,donaldbroom,2
1558,PittsburghREIA,2
1559,46hillbilly,1
1560,pearlpeche,2
1561,Jantxnc,1
1562,basicgirl1952,1
1563,drWilda,7
1564,catsokfine,1
1565,rationality_age,1
1566,johneebegood2,3
1567,sungjado,1
1568,oddities_agent,2
1569,courtjestor922,1
1570,Dcdied320,1
1571,reginamixon,1
1572,Claytondudley1,1
1573,ForThoseWhoneed,1
1574,bapasphotos,1
1575,legaleaglesoars,13
1576,juniorgibson,1
1577,Realtor1AZ,1
1578,lorrifrench1,2
1579,PatriciaAHenso1,3
1580,BrandyBlankens5,2
1581,wilcoxkw,1
1582,valdanowill,1
1583,tooles21377417,3
1584,mackenziefoust,1
1585,IndyLinda1,1
1586,LisatheInfidel,1
1587,HenryFrattaroli,1
1588,_texaz,1
1589,ChuchMann55,1
1590,CookingCandy,1
1591,RitchieRees,1
1592,JUPITER1776,1
1593,zazdesigner,1
1594,theveteranguy,3
1595,SuperDriver318,3
1596,brotherjohndavi,1
1597,petiteprepper,1
1598,jimbradyispapa,25
1599,drivn2xl,9
1600,bittabi,1
1601,lelemalmay,1
1602,DivineLove_2010,3
1603,Patriotic2nd,1
1604,quentinandjamie,1
1605,vlogmailofficia,1
1606,h2alphaomega,1
1607,GodsGrace57,1
1608,TheChasTimes,1
1609,greenbacks56,2
1610,phildeb1,13
1611,rodowobo,1
1612,luuunatoo601,1
1613,Michelle22443,1
1614,SimonYap68,1
1615,drmcgraw,1
1616,TUnderwood,1
1617,shooting4fun,2
1618,CenlaReport,1
1619,FactsRStubborn7,1
1620,motif65,1
1621,Garyschwer,2
1622,Macetrain,4
1623,1002754,2
1624,SolaceFarm,1
1625,woodys3333,2
1626,crum_mary,4
1627,IamTylyriq,1
1628,DjCowboy64,1
1629,sisterdawnmarie,2
1630,mistysthriftys,1
1631,BluEagle03,1
1632,jeanOrlando5,2
1633,MetcalfSr,2
1634,1791IowaPatriot,1
1635,JennBeachBody,1
1636,JennifeCVT2007,1
1637,MikeHarwell66,11
1638,cjmkane1992,3
1639,CozyHominid,1
1640,normanrayburn,41
1641,edngai078_ni,4
1642,CraigBarbaro,4
1643,NeisanPore0,1
1644,isikmoon,3
1645,JKramer328,2
1646,suzienok,4
1647,MerienneL,4
1648,akprayingmom,1
1649,tracilynae,1
1650,Wayne_Ables,1
1651,CouponGirlsla,1
1652,joshuatime,1
1653,JuneStamps1,1
1654,LewterG,3
1655,TomGutierrez3,1
1656,1861_again,12
1657,KarenFitz64,1
1658,TlbBly,16
1659,AHotValue,1
1660,tnmills,1
1661,Jules_2010,6
1662,pal29b,1
1663,JaneBoozer,2
1664,gunsandtacklesh,3
1665,DGolliday,2
1666,Maison_Couture,1
1667,karen58Romans,5
1668,ErinSchulman,1
1669,WoodrowPolston,1
1670,Brandi_Lynn0318,1
1671,tinabethb,1
1672,DarianWorksLLC,3
1673,Michell82968785,1
1674,Sue952,2
1675,rfarese,2
1676,theCrossKey,1
1677,donnalusk3,1
1678,SweetBoySammy,1
1679,BearBones5,1
1680,britemiller,4
1681,MarlaDPotter,2
1682,Lady27Mary,1
1683,BubbaFord,1
1684,jhancoc,1
1685,silentbob17,1
1686,BibleStudies_,1
1687,kimmichaud,1
1688,DigitalCarGuy,1
1689,CSNickel,2
1690,DonLvon,1
1691,VOActor2011,3
1692,Ambasstek,3
1693,ldiazammo,12
1694,dixiekitten39,1
1695,DerekMcCosh,1
1696,robertsrickyb,1
1697,silkeroad,1
1698,alan_whitcomb,2
1699,noscomunicamos_,2
1700,P_I_C2008,1
1701,CfftkForce,3
1702,PanipMary,2
1703,mrttommyd,4
1704,KensShop1,6
1705,LarryPinkerton,5
1706,timparish511,1
1707,NannyWilliams,4
1708,curtis_staterep,2
1709,kbenweg,4
1710,denisejeter,1
1711,OasisExtreme,4
1712,treetopangel,1
1713,tempei23,1
1714,johnavy28,12
1715,Politic_KV,1
1716,sucesosmundial,2
1717,Lpr1944W,12
1718,MarkBrockman7,2
1719,AIMVIDEOGRAPHY,2
1720,clickerpete1,4
1721,BroBilly,1
1722,graywolf6644,3
1723,wittsend509,1
1724,GypsyHippieChic,3
1725,Albee_M,6
1726,tomsparrow,3
1727,Debie610,1
1728,LaydiHD,1
1729,adrian_king,1
1730,R_Daneel_0livaw,5
1731,BrazilianGirl32,2
1732,cupcakecraze11,3
1733,sportie46,4
1734,JackeeAllen,1
1735,BigBrownOcelot,2
1736,roaldc48,15
1737,DREaMS07480111,3
1738,UrbanJoe,1
1739,fionabaker381,1
1740,mgolojuch,5
1741,goatman42749,17
1742,Ggerry54,3
1743,1VeganMom,1
1744,MrVolunteer,3
1745,anuna109,4
1746,WatkinsBarbara,1
1747,IttyBittyBettie,1
1748,woodywood143,1
1749,vincedorsett1,1
1750,Jigsaw_Jones,1
1751,KDPRLLC,1
1752,Brendarober265,1
1753,candyabcd1,1
1754,GRFalls,1
1755,ZenaTweets2,1
1756,BillyNightTrain,3
1757,sistashambone,1
1758,StilesDstil94,1
1759,AnnMcCroskey,1
1760,goldjet2005,8
1761,mourningdove76,5
1762,funnygirlgriff,1
1763,kat4trump2020,1
1764,KanemauriceS,2
1765,gapper53,1
1766,johnjones111142,2
1767,k9rotts,13
1768,Letstango133,5
1769,marineshamus,7
1770,DennisClarke_II,13
1771,MaryEllen437COS,1
1772,Colembrooks,1
1773,sharon_monteith,1
1774,djacobs0313,2
1775,cris_nadine,1
1776,iblvinhim777,2
1777,pastoredpatton,1
1778,rmhaines,1
1779,billmetz1950,4
1780,cohrsh,1
1781,dare_kathryn,1
1782,SKComputing,1
1783,GailGail47,2
1784,guthla,1
1785,jasharp109,1
1786,Kinganil1,3
1787,satorifound,1
1788,CYIworldwide,1
1789,gstrobella,1
1790,Templarknight71,1
1791,ynftchow,1
1792,NancyLaPointe3,1
1793,brookert14,1
1794,pmdr22000,6
1795,SCopelin,1
1796,BElaine1015,1
1797,AdrianJohnSroka,1
1798,nocandodo,1
1799,angelsguideme1,3
1800,Blond_Prepper,1
1801,PastorMarkJones,1
1802,Asbury_Ministry,1
1803,BettyLynne777,1
1804,bigwheelsusa,1
1805,rtoberl,1
1806,wvsonny22,2
1807,Spiritof1642,1
1808,Ms1Scs,1
1809,alaughrun,2
1810,Qanon4life,1
1811,Casshmere,1
1812,missjenny77,2
1813,ptntalkradio,1
1814,lolly7777,2
1815,DBenifield,1
1816,lilysunshine32,1
1817,werkerss,1
1818,artfantasystudi,4
1819,kammyann,2
1820,Favsport,2
1821,hot_news07,8
1822,thebluettq,5
1823,USATrump2017,3
1824,littled03,1
1825,gatormom1020,1
1826,davisrex58,3
1827,Mrjake08,2
1828,RevBeckyCain,1
1829,alunwilliams7,6
1830,LarkinMdjlarkin,2
1831,GregoryWBerg,3
1832,presidentefor85,7
1833,AustinGellerman,1
1834,TammySouthwick1,2
1835,marysbirdworld,2
1836,SpiritYah,2
1837,FightFakeNews4,1
1838,_jmgatorlady,3
1839,RedSinclair,1
1840,Purkins104,11
1841,JFS5150,2
1842,majhebb1,1
1843,leohamke,2
1844,Andrewm89082313,1
1845,SRaajeish,1
1846,CatherineDavos,1
1847,famous_micky,1
1848,Kinnondo,1
1849,RicTindall,2
1850,ThePhillyKBeast,1
1851,butcher_lc,1
1852,SandraA12650212,1
1853,GweninKC,1
1854,randy08452819,3
1855,Cheri21305020,1
1856,julieaskew50,2
1857,DabizLegend,1
1858,bronco4540,4
1859,raymondm51on01,1
1860,EnForcerDNI,1
1861,vincristine,1
1862,deniserayphoto,1
1863,tm_nashville,1
1864,Okodee,1
1865,desertflower88,1
1866,HereFlip,1
1867,jones_rozzy,1
1868,scarofalo,1
1869,Piphogs,1
1870,StephSlayden,1
1871,jenondelina,2
1872,Patton_USA,1
1873,fromdae1,4
1874,Daddyfats61,2
1875,crackenbob,3
1876,TBunetta,1
1877,DOI05013436,3
1878,TNick52,1
1879,rnmomof7,1
1880,katscolor,1
1881,claydirtman,1
1882,lesrayburn,1
1883,mzee26,8
1884,garynew59,1
1885,judymorris3,4
1886,sweetcreme1953,1
1887,katscully1,1
1888,Veteren1971,4
1889,Rayatbragg,7
1890,victoryinstitut,1
1891,cheech627,1
1892,mike_cullough,1
1893,ExOptimaLiagon,1
1894,CutterDriftwood,1
1895,ThisLife2theMax,1
1896,John11264,1
1897,TheSpinzon,3
1898,DynnysDerwydd,1
1899,joesteals,1
1900,Cjlewis99,1
1901,rnickerson443,8
1902,advchaser,1
1903,JamesCanby,2
1904,TRUCKER4AMERICA,4
1905,ForceAps,1
1906,juneau63,1
1907,bravo4egypt,3
1908,INTELBRIEF,5
1909,BobsBait,5
1910,crooker264,2
1911,cwsutton5,1
1912,silverwolf1129,2
1913,drawingliberals,2
1914,gregloucks,1
1915,francey52,2
1916,MimaMontanez,7
1917,_Tiger_Wild,1
1918,CJMGun,4
1919,baloon_angel,1
1920,dwgibson2000,3
1921,H0418811807,1
1922,McLeanMAGA,1
1923,kblast523,11
1924,Hornyrabbit101,3
1925,wfz,1
1926,YesItsPolitical,8
1927,1967oldman,1
1928,rmrodri2,2
1929,bgoum,5
1930,rose_m1,1
1931,BaBoswell,4
1932,vongeer1,2
1933,BrouwerClaire,1
1934,2AAmericaNews,2
1935,PolitiFact,7
1936,jlfreedom7710,1
1937,sherrylewis8,2
1938,frankdpi,1
1939,cjsienna55,5
1940,BecklowLee03,2
1941,Starseed52,1
1942,llyoung28,16
1943,BFrownfelterND,1
1944,lizzieboo1961,1
1945,angelomazza22,1
1946,HelenWestover,1
1947,drdivinity,2
1948,StevOmatik,1
1949,jdfkaf,1
1950,salsaenz,2
1951,UjamaaBroker,1
1952,rettwit1,1
1953,YDINet,1
1954,DJMsHypnotique,1
1955,WHCARUSSO,1
1956,hisnameisyahweh,1
1957,Odonata_Anon,1
1958,jbafaith,1
1959,WilliamBruso1,1
1960,SeerAshlamaz,1
1961,XBIDDYS,1
1962,bakiel7,1
1963,Raynface,1
1964,carole99897,1
1965,brittswoo,4
1966,KOLKATA1968,1
1967,CletusWingfield,1
1968,ShannonMackay9,1
1969,a_devoT,1
1970,MELVINWYNNE,1
1971,donwicker,1
1972,PatriciaMcCa,1
1973,DerJVdeDerde,1
1974,Nightime1,3
1975,aseasease,1
1976,roblee1784,1
1977,ChampIsHere2014,1
1978,Cloud9NinjaLOC,1
1979,FaircloughKeith,1
1980,gaylahuckaby,3
1981,selvakumar_nc,1
1982,joshfallis,11
1983,jimdodat,1
1984,Peter68De,2
1985,motivatedentre7,1
1986,Savtasonia,1
1987,HotLanta60,3
1988,JackCombs2,8
1989,zanymystic59,1
1990,erica_abbott,1
1991,B2Community,3
1992,UK_MYOB,2
1993,iamkevin,3
1994,socialbeesmedia,2
1995,DianeHasili,2
1996,KennethHitchner,3
1997,colbyrtalley,1
1998,AprendiendoSM,3
1999,mynotlaw,2
2000,dea_tabs,3
2001,delegreat_me,3
2002,ricardowec,2
2003,TavistockReeves,3
2004,OpineSOCIAL,1
2005,SEOMagnetism,1
2006,Diana60Diana,1
2007,eugenplaton,3
2008,WillCountyNews1,1
2009,sbalich,2
2010,PTerryG,1
2011,zg4ever,1
2012,HartbridgeART,1
2013,CloudRider,1
2014,DEbiker11,3
2015,jandennis1955,2
2016,a21rpaul,1
2017,melchizedekwife,3
2018,commonpatriot,5
2019,Beachbum04956,1
2020,drudgefeed,1
2021,jbaileystweets,2
2022,drudge_tweeter,1
2023,GeorgeMentz,1
2024,DRUDGE_REPORT,1
2025,MredfromEP,1
2026,wotv_news,1
2027,sewingsandra,1
2028,ubipages,1
2029,jake1822,1
2030,drudgereported,1
2031,debidevens,2
2032,_Conservative_1,1
2033,HowMyDune,1
2034,Gene_972,1
2035,BledsoeChuck,4
2036,PWEnt,1
2037,jffree1,1
2038,justsayinmaybe,1
2039,CurtisWood,1
2040,EDMAGA_,1
2041,NeilMesser,1
2042,TAnewsOfficial,2
2043,HornerMichelle,1
2044,WendyYRN,4
2045,JoshuaInitTX,2
2046,Gringz,1
2047,JoniePEI,4
2048,_Geeg_,1
2049,jiggaz31,2
2050,jefe_viejo,2
2051,CultistCorasahn,1
2052,pir8gold,1
2053,miller_gwen,1
2054,ricknagasawa,1
2055,ProudNavyMom56,4
2056,DavidGoldberg14,3
2057,DeploReport,2
2058,bakoff333,1
2059,latinfoodfest,1
2060,MyRightWingSide,1
2061,mlj_media_llc,1
2062,SandraKH2020,2
2063,cincitygirl,1
2064,IAMAMAGAGAL,4
2065,miamivandynyu,1
2066,Andysmelon,1
2067,Ilium2001,1
2068,UrBeautyByCarol,1
2069,Cancersucks6486,1
2070,ericaholmmartin,2
2071,Lainii87,1
2072,NWORNEWS,1
2073,ProblemPanacea,1
2074,HShance,1
2075,4AmericanKat,1
2076,TheZerothLaw,1
2077,2IslandJoJo,1
2078,TRUTHLOVERTOO,3
2079,dontspeakforme,1
2080,publius_reagan,1
2081,PS641600,2
2082,PubliusNV,2
2083,ChuckUmeboshi,2
2084,yiayia1234,2
2085,Michael_Yon,1
2086,KamVTV,1
2087,village_jordan,1
2088,garyinlv01,1
2089,Defender121,3
2090,Falcon_M1,2
2091,BirdingTrip,1
2092,Snikk,2
2093,Bleulake85,1
2094,theusaspirit1,2
2095,theratzpack,4
2096,StrokerAce90,1
2097,DanaBFrench,2
2098,KathrynAntonsen,1
2099,twh99,1
2100,snjtown,1
2101,Scrambu11,1
2102,KerolNew,1
2103,aintnobarbie,1
2104,ARedPillReport,2
2105,Fire4Efekt,1
2106,veteran423,2
2107,PooberKitty,3
2108,BolindoMiss1975,1
2109,GRANADAPOSTERS,1
2110,ETTalkShow,4
2111,captainalex11,1
2112,SuzyQ_TxPatriot,5
2113,AndrewReimherr,1
2114,8obb8,1
2115,Right2Liberty,1
2116,Ascension_Guide,6
2117,Catholic_Radio,2
2118,hopeandcringe,1
2119,carrieksada,1
2120,LKinTX,1
2121,SweetTParty,2
2122,9Ntractor,1
2123,reach147,1
2124,CeliaCh24609512,1
2125,TXGOPKuwait,2
2126,glennsgm,1
2127,brujeff77,2
2128,widdawisa,1
2129,auntiejul,2
2130,kevinmbrady1,1
2131,railboy63,1
2132,debluc745,2
2133,JRyanNorth,1
2134,amandas1297,1
2135,lucillerussell9,1
2136,JamaalThomas4,1
2137,piewhackett,1
2138,California_here,1
2139,nolovetraveler,2
2140,JoannOceanfalls,1
2141,1IDVET,2
2142,maunyk,1
2143,kCal888,1
2144,gscarroll47,1
2145,dailyrapid,2
2146,jennifermcfarl4,1
2147,featureblue,1
2148,orlandomicki,3
2149,milehigh007,1
2150,lany891,2
2151,NorCalCrush,4
2152,raynman123,2
2153,trump_woman,2
2154,ZigTj,1
2155,carlalykins,1
2156,mack90211,1
2157,paulamjohns,3
2158,ElectedMob,1
2159,ChamsPines,1
2160,FreemarketSara,1
2161,jbwallace,2
2162,AlexMimikosyaho,3
2163,rdp24k,3
2164,SBelle1950,1
2165,nicet04,1
2166,baileybigtooth,1
2167,ColonialSerf,1
2168,Yogizuna,2
2169,drdrjojo,2
2170,gwhinton,1
2171,ColinKrapernick,1
2172,MeredithMarsha1,2
2173,LSNortheast,1
2174,rhodonbro,6
2175,Andysoso2016n17,2
2176,SusanLousanian,2
2177,emctsprime,3
2178,EasyMoneyAlways,2
2179,katidid7,1
2180,33Quince,2
2181,newdayjones,1
2182,twf1944,3
2183,opechanga,1
2184,Steve25mSteve,1
2185,moonriverlady,1
2186,DebCharMac,1
2187,truthseeker6761,1
2188,joannarn4kids,1
2189,retired9941,1
2190,JMSieloff,1
2191,poppy848,1
2192,RobertT70111579,1
2193,PatriciaDMisner,3
2194,Kittens4milk,1
2195,caohpaca,3
2196,mccraw_birkie5,1
2197,clareswares,1
2198,toefinger,2
2199,judykstreet,1
2200,american_im,1
2201,traderosco,1
2202,jodieandre,1
2203,wolv1000,3
2204,AudiKellyinME,2
2205,HBWilliamson,1
2206,HarvardMillerII,1
2207,BillButcher666,3
2208,CaReasonable,2
2209,VirginiaBentz,1
2210,SueCaro1,1
2211,1sansnom,1
2212,darylrogers727,1
2213,WaverSox,1
2214,pinkbeachlady,1
2215,Wolf308,1
2216,jpxpeppergun,1
2217,pink_lady56,2
2218,shihtzzu,3
2219,lynette530,1
2220,RebelBlondeCA,1
2221,getnoemails,1
2222,SarahBo18687778,1
2223,SusanK21,1
2224,imjrm,1
2225,ganna316,1
2226,blin_denise,1
2227,SheilaGilson,1
2228,SF_Conservative,1
2229,MdEasternShore,1
2230,hvy_cvy,3
2231,DebReset,1
2232,_Proud_American,2
2233,OrlandCa1,1
2234,TUCKFWITTER44,1
2235,NanalovesAub,3
2236,sixto9nueve,1
2237,Racheka1,1
2238,WethePeoplePets,4
2239,MAGA_Diane,1
2240,PHDConmonSense,1
2241,barbiebrox,1
2242,JimWilemon,1
2243,rtal188,1
2244,Vento921,1
2245,SurvivorMed,1
2246,BBWolf444,1
2247,Amor_AGLG,1
2248,777Grace4USA,2
2249,LuanaMacLac,3
2250,branicole,1
2251,NatasjaYonce,4
2252,AngelOfficial,1
2253,BevH111,1
2254,danky1465,2
2255,FromCalif,1
2256,ync1994,2
2257,suelynn7735,1
2258,hogsbawm,1
2259,TruthTalkerUSA,2
2260,CnsrvatvTonyUSA,1
2261,OverTheMoonbat,3
2262,LATrumpeter,2
2263,ImaLindatoo,1
2264,A_D_Seri,4
2265,truckster1,1
2266,LavondaGalt,1
2267,pretzellover11,1
2268,butterflyrobinK,1
2269,JerryCarman19,1
2270,Scalifgirl_jay,3
2271,Dorunda,4
2272,glennwa1,1
2273,Moirraines,1
2274,TheborderIzsafe,2
2275,omega_paladin,1
2276,Pirate_Nomad,1
2277,monawhodat,5
2278,mcarrington,4
2279,gs777gs777,2
2280,TinaWest123321,7
2281,leticia_rickm,1
2282,LetTweedomRing,1
2283,WomenPatriots,1
2284,K1erry,3
2285,cheryl_arledge,2
2286,SLYR123,2
2287,adair_brion,2
2288,12billpen,2
2289,zoombouse,2
2290,vcarman,1
2291,FactsNoHypeGirl,1
2292,bruce_schlink,1
2293,NY1Patriot,1
2294,SweesyMarsha,1
2295,elgomes15,2
2296,UBornSuccessful,2
2297,815wrldtrvlr,2
2298,AnneJohnsonckm,2
2299,Rgieras,1
2300,kencampbell66,1
2301,HuckleberryBull,1
2302,JackSutter,1
2303,kaybuenoesyo,1
2304,boogiefinger,1
2305,P4tR10tBoo,4
2306,WakeUpCanada1,1
2307,Hyem12,1
2308,harley_gernand,1
2309,bribohan,2
2310,hopester55,1
2311,CornbreadWisdom,1
2312,COOLinside,1
2313,imawatchman,1
2314,MAGALisaHartz,2
2315,gal_deplorable,2
2316,WhyHippiesStink,1
2317,belgianscot,1
2318,ShawRealtor,1
2319,ElenaHaskins,1
2320,KalikaLaw,1
2321,Jnetab,1
2322,TroyFauber,2
2323,DianeHelp4pets,1
2324,akaginacaputo,1
2325,Jenny_MommaBear,1
2326,GiraffesInc,1
2327,jan_applegate,2
2328,LSchneerer,1
2329,kirwin58,2
2330,LongLiveCovfefe,1
2331,JeffAF,1
2332,RichardsonJH,1
2333,cherry_blanche1,1
2334,Reagan_Girl,1
2335,sheeplerstupid,1
2336,kqduane,1
2337,Irish_in_LA,1
2338,ChaWhitaker,2
2339,Pismo_B,1
2340,KarenScioscia,1
2341,baileyjer,3
